i,j,lat,lon,RH;;;;
4;36;33.076;-118.806;84,45
4;37;33.076;-118.773;84,19
4;38;33.076;-118.741;84,27
4;39;33.076;-118.708;84,62
4;40;33.076;-118.676;83,50
4;41;33.076;-118.643;81,28
4;42;33.076;-118.611;80,15
4;43;33.076;-118.579;79,85
4;44;33.076;-118.546;79,61
4;45;33.076;-118.514;78,42
4;46;33.076;-118.481;77,69
4;47;33.076;-118.449;76,27
4;48;33.076;-118.416;75,95
4;49;33.076;-118.384;75,92
4;50;33.076;-118.351;75,61
4;51;33.076;-118.319;75,56
4;52;33.076;-118.286;74,67
4;53;33.076;-118.254;74,70
4;54;33.076;-118.221;75,18
4;55;33.076;-118.189;75,32
4;56;33.076;-118.157;75,88
4;57;33.076;-118.124;76,43
4;58;33.076;-118.092;77,17
4;59;33.076;-118.059;76,29
4;60;33.076;-118.027;69,20
4;61;33.076;-117.994;69,20
4;62;33.076;-117.962;66,94
4;63;33.076;-117.929;66,17
4;64;33.076;-117.897;65,88
4;65;33.076;-117.864;66,29
4;66;33.076;-117.832;66,89
4;67;33.076;-117.799;67,90
4;68;33.076;-117.767;68,24
4;69;33.076;-117.735;68,00
4;70;33.076;-117.702;67,04
4;71;33.076;-117,67;66,19
4;72;33.076;-117.637;64,88
4;73;33.076;-117.605;63,42
4;74;33.076;-117.572;61,66
4;75;33.076;-117,54;59,85
4;76;33.076;-117.507;57,42
4;77;33.076;-117.475;56,06
4;78;33.076;-117.442;55,61
4;79;33.076;-117,41;56,49
4;80;33.076;-117.378;55,88
4;81;33.076;-117.345;53,58
4;82;33.076;-117.313;46,59
4;83;33.076;-117,28;39,26
4;84;33.076;-117.248;34,59
4;85;33.076;-117.215;32,58
4;86;33.076;-117.183;31,30
4;87;33.076;-117,15;30,31
4;88;33.076;-117.118;29,84
4;89;33.076;-117.085;29,26
4;90;33.076;-117.053;28,47
4;91;33.076;-117,02;27,16
4;92;33.076;-116.988;25,99
4;93;33.076;-116.956;25,17
4;94;33.076;-116.923;24,71
4;95;33.076;-116.891;23,92
4;96;33.076;-116.858;23,18
4;97;33.076;-116.826;22,64
4;98;33.076;-116.793;23,00
4;99;33.076;-116.761;23,75
5;1;331.032;-119.942;76,73
5;2;331.032;-119.909;75,16
5;3;331.032;-119.877;73,02
5;4;331.032;-119.844;70,07
5;5;331.032;-119.812;67,95
5;6;331.032;-119,78;62,93
5;7;331.032;-119.747;62,06
5;8;331.032;-119.715;62,91
5;9;331.032;-119.682;63,28
5;10;331.032;-119,65;63,04
5;11;331.032;-119.617;58,41
5;12;331.032;-119.585;52,80
5;13;331.032;-119.552;54,89
5;14;331.032;-119,52;60,68
5;15;331.032;-119.487;64,13
